sample_index,unlearning_set_index,label,model_type,elapsed_time_sec,query_count
8,12,1,unlearning,25.125589609146118,24550
8,12,0,original,24.5667405128479,24549
8,12,0,unlearning,24.878442525863647,24549
8,13,1,original,25.533599138259888,24550
8,13,1,unlearning,25.644729137420654,24550
8,13,0,original,25.055997133255005,24549
8,13,0,unlearning,24.85740041732788,24549
8,14,1,original,25.23315978050232,24550
8,14,1,unlearning,25.819404125213623,24550
8,14,0,original,25.90163493156433,24549
8,14,0,unlearning,25.69294786453247,24549
8,15,1,original,25.447234392166138,24550
8,15,1,unlearning,25.34417152404785,24550
8,15,0,original,25.38248300552368,24549
8,15,0,unlearning,24.947123050689697,24549
8,16,1,original,24.80265212059021,24550
8,16,1,unlearning,25.11872148513794,24550
8,16,0,original,25.377740144729614,24549
8,16,0,unlearning,24.714256525039673,24549
8,17,1,original,24.987860202789307,24550
8,17,1,unlearning,24.868288040161133,24550
8,17,0,original,24.827091217041016,24549
8,17,0,unlearning,25.116007089614868,24549
8,18,1,original,25.365729808807373,24550
8,18,1,unlearning,25.176279306411743,24550
8,18,0,original,24.798614978790283,24549
8,18,0,unlearning,25.462398767471313,24549
8,19,1,original,25.032530546188354,24550
8,19,1,unlearning,24.56755518913269,24550
8,19,0,original,24.982720375061035,24549
8,19,0,unlearning,24.9725821018219,24549
9,0,1,original,25.650609493255615,24550
9,0,1,unlearning,25.26933717727661,24550
9,0,0,original,25.68785858154297,24549
9,0,0,unlearning,25.789846897125244,24549
9,1,1,original,26.100319147109985,24550
9,1,1,unlearning,26.617424964904785,24550
9,1,0,original,25.486836433410645,24549
9,1,0,unlearning,24.91694140434265,24549
9,2,1,original,24.71108365058899,24550
9,2,1,unlearning,25.00348210334778,24550
9,2,0,original,25.072420120239258,24549
9,2,0,unlearning,25.216010332107544,24549
9,3,1,original,24.524569272994995,24550
9,3,1,unlearning,25.059465169906616,24550
9,3,0,original,25.145440340042114,24549
9,3,0,unlearning,25.136773347854614,24549
9,4,1,original,25.69365668296814,24551
9,4,1,unlearning,25.557281732559204,24550
9,4,0,original,24.852723836898804,24549
9,4,0,unlearning,25.737098693847656,24549
9,5,1,original,25.774056673049927,24550
9,5,1,unlearning,25.480574369430542,24550
9,5,0,original,25.8041353225708,24549
9,5,0,unlearning,25.25078010559082,24549
9,6,1,original,25.646136045455933,24550
9,6,1,unlearning,25.6874942779541,24550
9,6,0,original,24.940380096435547,24549
9,6,0,unlearning,24.43071222305298,24549
9,7,1,original,25.092137336730957,24550
9,7,1,unlearning,25.402121782302856,24550
9,7,0,original,25.71824622154236,24549
9,7,0,unlearning,24.979310035705566,24549
9,8,1,original,24.876336097717285,24550
9,8,1,unlearning,24.796316862106323,24550
9,8,0,original,24.80173397064209,24551
9,8,0,unlearning,24.461362600326538,24549
9,9,1,original,24.641554355621338,24551
9,9,1,unlearning,25.066452741622925,24550
9,9,0,original,25.524658679962158,24549
9,9,0,unlearning,26.1039617061615,24549
9,10,1,original,26.368548154830933,24554
9,10,1,unlearning,25.817118883132935,24550
9,10,0,original,25.75573468208313,24549
9,10,0,unlearning,25.396718978881836,24549
9,11,1,original,25.047391176223755,24550
9,11,1,unlearning,24.56850552558899,24550
9,11,0,original,24.94004988670349,24549
9,11,0,unlearning,25.240432262420654,24549
9,12,1,original,25.438320875167847,24550
9,12,1,unlearning,25.00852870941162,24550
9,12,0,original,25.001099109649658,24549
9,12,0,unlearning,25.700769901275635,24549
9,13,1,original,25.361319065093994,24550
9,13,1,unlearning,25.441219806671143,24550
9,13,0,original,25.950434923171997,24549
9,13,0,unlearning,24.612125635147095,24549
9,14,1,original,25.050145626068115,24550
9,14,1,unlearning,25.494576454162598,24550
9,14,0,original,25.248295307159424,24549
9,14,0,unlearning,25.675142288208008,24550
9,15,1,original,25.669222116470337,24550
9,15,1,unlearning,25.29371213912964,24550
9,15,0,original,25.420328378677368,24549
9,15,0,unlearning,25.52481245994568,24549
9,16,1,original,25.470953226089478,24550
9,16,1,unlearning,25.731022119522095,24550
9,16,0,original,25.111133575439453,24549
9,16,0,unlearning,24.68075132369995,24549
9,17,1,original,25.677666187286377,24550
9,17,1,unlearning,25.368116855621338,24550
9,17,0,original,25.447258472442627,24549
9,17,0,unlearning,25.245951175689697,24549
9,18,1,original,25.06053590774536,24550
9,18,1,unlearning,25.412962198257446,24550
9,18,0,original,25.499052047729492,24549
9,18,0,unlearning,25.842697381973267,24549
9,19,1,original,25.913997173309326,24555
9,19,1,unlearning,25.42919111251831,24550
9,19,0,original,25.610332489013672,24549
9,19,0,unlearning,25.774686574935913,24549
